type,by,post_id,post_link,post_message,picture,full_picture,link,link_domain,post_published,post_published_unix,post_published_sql,likes_count_fb,comments_count_fb,reactions_count_fb,shares_count_fb,engagement_fb
photo,post_user_55698954650,55698954650_10153522988974651,https://www.facebook.com/55698954650/posts/10153522988974651,,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12003981_803820189716090_5688879941009239876_n.jpg?oh=02c570ebd6b319258e9e7d8751f3d69e&oe=58B63AB7,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12003981_803820189716090_5688879941009239876_n.jpg?oh=42a3304ed53a5e5a3fcca930e85c8e0d&oe=58C22848,https://www.facebook.com/photo.php?fbid=803820189716090&set=gm.10153522988954651&type=3,facebook.com,2015-09-11T00:21:25+0000,1441930885,11/09/2015 2:21,16,4,16,0,20
status,post_user_55698954650,55698954650_10153517080734651,https://www.facebook.com/55698954650/posts/10153517080734651,,,,,,2015-09-08T06:30:07+0000,1441693807,08/09/2015 8:30,10,0,10,0,10
photo,post_user_55698954650,55698954650_10153513747369651,https://www.facebook.com/55698954650/posts/10153513747369651,www.enablingthefuture.org,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11913238_882820175129105_8902329820912716029_n.jpg?oh=3f77d8ca4780f52eaa2b0c5293c2f738&oe=58C356C2,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/11913238_882820175129105_8902329820912716029_n.jpg?oh=c29a84f5b2b446dbaf14289630194e22&oe=58C75A3D,https://www.facebook.com/enableorganization/photos/a.563360593741733.1073741830.554753701269089/882820175129105/?type=3,facebook.com,2015-09-06T15:57:31+0000,1441555051,06/09/2015 17:57,1,0,1,0,1
status,post_user_55698954650,55698954650_10153506258849651,https://www.facebook.com/55698954650/posts/10153506258849651,,,,,,2015-09-03T17:56:32+0000,1441302992,03/09/2015 19:56,12,0,12,0,12
status,post_user_55698954650,55698954650_10153498583914651,https://www.facebook.com/55698954650/posts/10153498583914651,,,,,,2015-08-31T05:12:42+0000,1440997962,31/08/2015 7:12,6,1,6,0,7
photo,post_user_55698954650,55698954650_10153490835759651,https://www.facebook.com/55698954650/posts/10153490835759651,Carlos David Gomez Rico shared Heroes Moebius  Mexico s post to the group: SINDROME DE MOEBIUS ESPA�A.,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11954769_887933964626352_7122060895913196835_n.jpg?oh=dd3cf7440210fdf2b4899e792e455546&oe=58AE8974,https://scontent.xx.fbcdn.net/v/t1.0-9/q85/s720x720/11954769_887933964626352_7122060895913196835_n.jpg?oh=80f0596582eb560041586e1ec73289b8&oe=58C0EF9D,https://www.facebook.com/HEROESMOEBIUSMEXICO/photos/a.864957996923949.1073741828.864882353598180/887933964626352/?type=3,facebook.com,2015-08-27T18:41:09+0000,1440700869,27/08/2015 20:41,38,2,38,0,40
status,post_user_55698954650,55698954650_10153481841349651,https://www.facebook.com/55698954650/posts/10153481841349651,Hola mi nombre es Dalia y me gustar�a que alguien con experiencia me platique m�s acerca de este s�ndrome ya que me diagnosticaron a mi ni�a con moebius  disculpen mi ignorancia pero tal vez yo me aferro a la idea de que mi ni�a no tiene lo que el neur�logo dice  tengo muchas preguntas y les agradecer�a si se toman el tiempo en ayudarme muchas gracias,,,,,2015-08-24T06:00:01+0000,1440396001,24/08/2015 8:00,17,17,17,0,34
photo,post_user_55698954650,55698954650_10153483776479651,https://www.facebook.com/55698954650/posts/10153483776479651,#MeuMoebiusinho ?? #MinhaVida ? #ManoelHenrigue,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/11924739_1013209522065161_8475294717365090769_n.jpg?oh=b46a678886a3f9b27c76212adfcca319&oe=58C49A95,https://scontent.xx.fbcdn.net/v/t1.0-9/11924739_1013209522065161_8475294717365090769_n.jpg?oh=32fbf6c02cf9df1bba8a80686e358724&oe=58C1562E,https://www.facebook.com/photo.php?fbid=1013209522065161&set=gm.10153483776479651&type=3,facebook.com,2015-08-24T23:07:19+0000,1440457639,25/08/2015 1:07,37,11,37,0,48
photo,post_user_55698954650,55698954650_10153482651274651,https://www.facebook.com/55698954650/posts/10153482651274651,Te amo   minha filha... ela tem s�ndrome de moebius e � a raz�o do meu viver,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11231856_1616456025270131_2834035635087187185_n.jpg?oh=2f29f9059052d3e839427c8220c5b540&oe=58FB214C,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/11231856_1616456025270131_2834035635087187185_n.jpg?oh=d6bc727d75099f0ca71e9c20b175a82d&oe=58CECD59,https://www.facebook.com/photo.php?fbid=1616456025270131&set=gm.10153482651274651&type=3,facebook.com,2015-08-24T14:22:52+0000,1440426172,24/08/2015 16:22,41,11,41,0,52
photo,post_user_55698954650,55698954650_10153456847084651,https://www.facebook.com/55698954650/posts/10153456847084651,Minha moebius linda.  te amo...,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11885404_1612013379047729_540579020610597197_n.jpg?oh=df9aa9745a1fee94503c368de30b8e93&oe=58B8960F,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/11885404_1612013379047729_540579020610597197_n.jpg?oh=d632eed82812c4ee73a2a9c4b1ffd231&oe=58C8D6F0,https://www.facebook.com/photo.php?fbid=1612013379047729&set=gm.10153456847084651&type=3,facebook.com,2015-08-13T09:58:38+0000,1439459918,13/08/2015 11:58,14,0,14,0,14
status,post_user_55698954650,55698954650_10153454196074651,https://www.facebook.com/55698954650/posts/10153454196074651,Hoy doy gracias a Dios por darle la vida a personas como todos ustedes  permitirme q aprenda y comprenda que todos nacemos iguales en derechos pero cada quien al cumplir los deberes se destaca con grandes diferencias,,,,,2015-08-12T03:22:45+0000,1439349765,12/08/2015 5:22,10,0,10,0,10
photo,post_user_55698954650,55698954650_10153439035224651,https://www.facebook.com/55698954650/posts/10153439035224651,Muchas gracias por aceptarme  Les present� mi nieto JUAN CAMILO ZORRO BORDA Tiene 3 a�os Y tiene s�ndrome moebius,https://scontent.xx.fbcdn.net/v/t34.0-0/s130x130/11798308_595286030611343_664645062_n.jpg?oh=37b5995c5464394b668eef970131659c&oe=583E75CE,https://scontent.xx.fbcdn.net/v/t34.0-12/11798308_595286030611343_664645062_n.jpg?oh=b40a45e13f5a55e27adcd94f9347d566&oe=583E53C4,https://www.facebook.com/photo.php?fbid=598220403651239&set=gm.10153439035224651&type=3,facebook.com,2015-08-06T16:43:08+0000,1438879388,06/08/2015 18:43,46,10,46,0,56
photo,post_user_55698954650,55698954650_10153430562424651,https://www.facebook.com/55698954650/posts/10153430562424651,Psit�cidas Barranquilla shared his post to the group: SINDROME DE MOEBIUS ESPA�A.,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11831799_10153562869119874_3845580292087238956_n.jpg?oh=6a4e3b38b552cd3c1742df48c9ce1e34&oe=58BF173E,https://scontent.xx.fbcdn.net/t31.0-8/s720x720/11834678_10153562869119874_3845580292087238956_o.jpg,https://www.facebook.com/photo.php?fbid=10153562869119874&set=gm.1019020194815622&type=3,facebook.com,2015-08-02T22:15:00+0000,1438553700,03/08/2015 0:15,37,13,37,0,50
photo,post_user_55698954650,55698954650_10153354498439651,https://www.facebook.com/55698954650/posts/10153354498439651,,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11665501_10206351803050413_2733609353271985949_n.jpg?oh=27d425cf1af7bcc71d76536eb0f24193&oe=58C3E11E,https://scontent.xx.fbcdn.net/v/t1.0-9/q84/s720x720/11665501_10206351803050413_2733609353271985949_n.jpg?oh=81cbf2a67d3674c7256d7169a5034b28&oe=58C0FA06,https://www.facebook.com/photo.php?fbid=10206351803050413&set=gm.10153354498419651&type=3,facebook.com,2015-07-01T05:23:07+0000,1435728187,01/07/2015 7:23,15,4,15,0,19
link,post_user_55698954650,55698954650_10153358151479651,https://www.facebook.com/55698954650/posts/10153358151479651,,https://external.xx.fbcdn.net/safe_image.php?d=AQAxVORatMohfOpk&w=130&h=130&url=https%3A%2F%2Fwww.rareconnect.org%2Fuploads%2Farticles%2F284x222%2F63321ee3a2318f578512f031b90bb56e9de20ec7.jpg&cfs=1&sx=33&sy=0&sw=222&sh=222,https://external.xx.fbcdn.net/safe_image.php?d=AQCjFoXKvXZ7g6hX&url=https%3A%2F%2Fwww.rareconnect.org%2Fuploads%2Farticles%2F284x222%2F63321ee3a2318f578512f031b90bb56e9de20ec7.jpg,https://www.rareconnect.org/es/community/sindrome-di-moebius/understand,rareconnect.org,2015-07-02T14:59:22+0000,1435849162,02/07/2015 16:59,26,3,26,0,29
link,post_user_55698954650,55698954650_10153405354454651,https://www.facebook.com/55698954650/posts/10153405354454651,,https://external.xx.fbcdn.net/safe_image.php?d=AQBUUn3pA4i3FCEw&w=130&h=130&url=https%3A%2F%2Ffuturofonoaudiologo.files.wordpress.com%2F2015%2F03%2Fsin-tc3adtulo-1.png&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQDOhgd__EophEj1&url=https%3A%2F%2Ffuturofonoaudiologo.files.wordpress.com%2F2015%2F03%2Fsin-tc3adtulo-1.png,https://futurofonoaudiologo.wordpress.com/2015/04/13/hitos-del-desarrollo-linguistico/,futurofonoaudiologo.wordpress.com,2015-07-21T17:46:08+0000,1437500768,21/07/2015 19:46,5,0,5,0,5
link,post_user_55698954650,55698954650_10153387432394651,https://www.facebook.com/55698954650/posts/10153387432394651,LES COMPARTO NUESTRA NUEVA PAGINA  SI PODRIAN DARLE UN LIKE A LA PAGINA !!! DESDE YA MUCHAS GRACIAS  https://www.facebook.com/HEROESMOEBIUSMEXICO,https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.200.200/p200x200/11737828_864887603597655_2012683272491288219_n.jpg?oh=4f1512634592526ad07f2d45cab44dd5&oe=58C7470A,https://external.xx.fbcdn.net/safe_image.php?d=AQDtjGeB8w44B1rG&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Fv%2Ft1.0-1%2Fc0.0.200.200%2Fp200x200%2F11737828_864887603597655_2012683272491288219_n.jpg%3Foh%3D4f1512634592526ad07f2d45cab44dd5%26oe%3D58C7470A,https://www.facebook.com/HEROESMOEBIUSMEXICO/,facebook.com,2015-07-13T05:49:41+0000,1436766581,13/07/2015 7:49,20,5,20,0,25
photo,post_user_55698954650,55698954650_10153368796154651,https://www.facebook.com/55698954650/posts/10153368796154651,Leonel de Argentina est� sonriendo,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11709429_1006692949365108_352184562963907037_n.jpg?oh=dd5ecfb2208d0a56b2c49312052695b3&oe=58C2B854,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/11709429_1006692949365108_352184562963907037_n.jpg?oh=13d2bfeed75179f256b8ce4f108586ed&oe=58B719AB,https://www.facebook.com/photo.php?fbid=1006692949365108&set=gm.10153368796154651&type=3,facebook.com,2015-07-05T22:18:23+0000,1436134703,06/07/2015 0:18,70,14,70,0,84
photo,post_user_55698954650,55698954650_10153354498419651,https://www.facebook.com/55698954650/posts/10153354498419651,ALMA HERMOSA,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1512423_10206351802090389_4985777313996303612_n.jpg?oh=62270cb3c59d0faf3748e69c112a78e7&oe=58BFCF9B,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/1512423_10206351802090389_4985777313996303612_n.jpg?oh=43feb0f3b367cf84850cbcb09a00e8cd&oe=58C4E18E,https://www.facebook.com/photo.php?fbid=10206351802090389&set=gm.10153354498419651&type=3,facebook.com,2015-07-01T05:23:07+0000,1435728187,01/07/2015 7:23,51,5,51,0,56
status,post_user_55698954650,55698954650_10153359179389651,https://www.facebook.com/55698954650/posts/10153359179389651,Watsaap?,,,,,2015-07-02T23:47:56+0000,1435880876,03/07/2015 1:47,1,0,1,0,1
link,post_user_55698954650,55698954650_10153356551209651,https://www.facebook.com/55698954650/posts/10153356551209651,Interesante!!!!,https://external.xx.fbcdn.net/safe_image.php?d=AQC50WJO0TlkdnzT&w=130&h=130&url=http%3A%2F%2Fbloghoptoys.es%2Fwp-content%2Fuploads%2F2015%2F03%2Fune-langue-620x350.jpg&cfs=1&sx=77&sy=0&sw=350&sh=350,https://external.xx.fbcdn.net/safe_image.php?d=AQBqLK5Dazq77mhW&url=http%3A%2F%2Fbloghoptoys.es%2Fwp-content%2Fuploads%2F2015%2F03%2Fune-langue-620x350.jpg,http://bloghoptoys.es/la-estimulacion-de-los-movimientos-y-musculos-linguales/,bloghoptoys.es,2015-07-01T21:39:13+0000,1435786753,01/07/2015 23:39,18,3,18,0,21
photo,post_user_55698954650,55698954650_10153305323974651,https://www.facebook.com/55698954650/posts/10153305323974651,,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11407248_1098864460129284_5407125607369614147_n.jpg?oh=37ab6ebd36c978ab9883b0e23e91e924&oe=58C38C4E,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/11407248_1098864460129284_5407125607369614147_n.jpg?oh=6db36a7afe283169354242f2983ef6c3&oe=58AF085B,https://www.facebook.com/photo.php?fbid=1098864460129284&set=gm.10153305323974651&type=3,facebook.com,2015-06-12T10:55:23+0000,1434106523,12/06/2015 12:55,14,31,14,0,45
photo,post_user_55698954650,55698954650_10153344526444651,https://www.facebook.com/55698954650/posts/10153344526444651,Aqu� ten�is el cuento  El Osito Chemi del Planeta Moebius  para que todos puedan tenerlo gracias a Moebius Por El Mundo.,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11013420_762256217224404_3801164036476748318_n.jpg?oh=0e4047a534369347dfbac60f480fbb5f&oe=58CB028E,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/11013420_762256217224404_3801164036476748318_n.jpg?oh=5921ec440fc60dec1549804e9fc556ce&oe=58C26371,https://www.facebook.com/MoebiusPorElMundo/photos/a.762254947224531.1073741832.274527965997234/762256217224404/?type=3,facebook.com,2015-06-27T18:59:03+0000,1435431543,27/06/2015 20:59,22,1,22,0,23
status,post_user_55698954650,55698954650_10153347739819651,https://www.facebook.com/55698954650/posts/10153347739819651,HOLA FAMILIA MOEBIUS SOY UNA ABUELA CON DESEOS INMENSOS DE AYUDAR A MI NIETO A TENER UNA MEJOR CALIDAD DE VIDA  Y LUCHARE HASTA MI ULTIMA DIA DE VIDA POR CONSEGUIRLO NECESITO SABER COMO HAGO PARA QUE MI NI�O SEA VALORADO Y SI ES POSIBLE REALIZARLE LA CIRUGIA MAXILOFACIAL SOY DE ESCASOS RECURSOS  MADRE SOLTERA  MI NIETO SOLO CUENTA CON MI APOYO Y EL DE USTEDES  POR FAVOR DIGANME QUE DEBO HACER   POR QUE LA IDA A MEXICO ME CUESTA UN DINERO QUE VEO DIFICIL DE ALCANZAR PARA MI POR QUE MI EMPLEO NO ES TAN REMUNERABLE.POR FAVOR ORIENTEMEN  Y AYUDENMEN A AYUDAR A MI PEQUE�O QUE TIENEN TODOS LOS DESEOS DEL MUNDO DE SALIR ADELANTE CON ESTE SINDROME. GRACIAS Y QUE DIOS LES BENDIGA,,,,,2015-06-28T23:42:14+0000,1435534934,29/06/2015 1:42,11,3,11,0,14
photo,post_user_55698954650,55698954650_10153350644489651,https://www.facebook.com/55698954650/posts/10153350644489651,,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/11218766_850543678362464_939152888824618648_n.jpg?oh=f3b3486fc02bda644915c873944900f4&oe=58B6D5FB,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/11218766_850543678362464_939152888824618648_n.jpg?oh=42305d3252cc844338b6b07338764371&oe=58F9A10C,https://www.facebook.com/photo.php?fbid=850543678362464&set=gm.10153350644489651&type=3,facebook.com,2015-06-29T20:49:05+0000,1435610945,29/06/2015 22:49,18,3,18,0,21
video,post_user_55698954650,55698954650_10153350342624651,https://www.facebook.com/55698954650/posts/10153350342624651,El S�ndrome de Moebius  NO es un S�ndrome contagioso. Solo queremos ser aceptados y comprendidos por la sociedad!  DESGRACIADAMENTE S�NDROME DE MOEBIUS EXISTE  as� que entre todos hagamos que se conozca a la sociedad  sin la excepci�n de d�nde est�is.  SEGUIMOS DIFUNDIENDO MOEBIUS!,https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/11331527_10205998798522613_1830415120_n.jpg?oh=d233df658778b2215ca109cbf68f9183&oe=58B8B392,https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/11331527_10205998798522613_1830415120_n.jpg?oh=cd9b9c867a569ed4f1e49fe52b05c6fb&oe=58B6AD46,https://www.facebook.com/10208792366280061/videos/10205998707800345,facebook.com,2015-06-29T18:24:50+0000,1435602290,29/06/2015 20:24,38,2,38,39,79
status,post_user_55698954650,55698954650_10153347894479651,https://www.facebook.com/55698954650/posts/10153347894479651,Boa noite fam�lia ??,,,,,2015-06-29T01:12:34+0000,1435540354,29/06/2015 3:12,7,3,7,0,10
status,post_user_55698954650,55698954650_10153332617249651,https://www.facebook.com/55698954650/posts/10153332617249651,BUENOS DIAS FAMILIA MOEBIUS  HOY ES UN DIA TRISTE PARA MI POR QUE MINIETO QUE VA A CUMPLIR 6 A�ITOS LO METI A LA ESCUELA Y YA COMENZARON A RECHAZARLO  MOTIVO POR EL CUAL NO QUIERE VOLVER A ESTUDIAR  POR FAVOR AYUDENMEN  QUE HAGO?QUE DEBO DECIRLE A EL?COMO MANEJO ESTA SITUACION PARA QUE MI BEBE NO SE SIENTA TAN MAL? GRACIAS POR FAVOR AYUDENMEN.,,,,,2015-06-23T11:31:34+0000,1435059094,23/06/2015 13:31,24,27,24,0,51
status,post_user_55698954650,55698954650_10153338428589651,https://www.facebook.com/55698954650/posts/10153338428589651,BUENOS DIAS FAMILIA MOEBIUS DESEO QUE TODOS SE ENCUENTREN MUY BIEN Y CON LA BENDICION DE NUESTRO PADRE AMADO QUIERO DARLE LAS GRACIAS A TODOS LO QUE ME HAN APOYADO  AYUDADO Y DADO CONSEJOS  PARA CAMBIAR LA SITUACION DE MI PEQUE�O NIETO  NO IMAGINAN LA FELICIDAD QUE ME PROPORCIONAN AL SABER QUE CUENTO CON USTEDES LOS AMAMOS Y USTEDES TIENEN TAMBIEN NUESTRO AMOR  RESPETO Y APOYO  GRACIAS POR PREOCUPARSEN POR MI BEBE.,,,,,2015-06-25T11:29:37+0000,1435231777,25/06/2015 13:29,14,5,14,0,19
status,post_user_55698954650,55698954650_10153337132009651,https://www.facebook.com/55698954650/posts/10153337132009651,Se me inunda el corazon de lagrimas al saber la triste noticia del fallecimiento de un afectado llamado Sebastian Langa. Disfruta de tu eterno descanso. Mi mas sentido pesame a su familia.,,,,,2015-06-24T21:39:20+0000,1435181960,24/06/2015 23:39,11,5,11,0,16
status,post_user_55698954650,55698954650_10153333585504651,https://www.facebook.com/55698954650/posts/10153333585504651,:) <3,,,,,2015-06-23T18:54:18+0000,1435085658,23/06/2015 20:54,6,0,6,0,6
status,post_user_55698954650,55698954650_10153326144204651,https://www.facebook.com/55698954650/posts/10153326144204651,FELIZ DIA DEL PADRE PARA TODOS LOS PADRES DE ESPA�A DESDE LA ARGENTINA!! Y PARA LAS  MADRES QUE HACEN LOS DOS ROLES!!,,,,,2015-06-21T11:00:21+0000,1434884421,21/06/2015 13:00,7,0,7,0,7
status,post_user_55698954650,55698954650_10153325345314651,https://www.facebook.com/55698954650/posts/10153325345314651,Oie ??,,,,,2015-06-21T02:01:41+0000,1434852101,21/06/2015 4:01,3,0,3,0,3
status,post_user_55698954650,55698954650_10153316827324651,https://www.facebook.com/55698954650/posts/10153316827324651,,,,,,2015-06-17T17:11:43+0000,1434561103,17/06/2015 19:11,1,0,1,0,1
photo,post_user_55698954650,55698954650_10153128715734651,https://www.facebook.com/55698954650/posts/10153128715734651,Esta experta guerrera es Sof�a. Hace unos meses os contaba que estaba librando la m�s dura de sus batallas y en esa ocasi�n la gan�. Hoy la ha perdido... Ahora descansa y ya no sufrir� m�s. Desde aqu� le envio toda mi fuerza a su mam� Sandra Fernandez y su fam�lia... mucha fuerza  �nimos... No la olvidaremos... Esta noche una nueva estrella moebius brillar� en el cielo...,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11138163_10206367783222932_6388171551702745723_n.jpg?oh=ab19378287464508e3c48a9cf5244bae&oe=58BDAB60,https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/11138163_10206367783222932_6388171551702745723_n.jpg?oh=a66d82b73fd3649b2b2dd4be9a6e2fcb&oe=58FCB573,https://www.facebook.com/photo.php?fbid=10206367783222932&set=gm.10153128715734651&type=3,facebook.com,2015-04-06T08:36:09+0000,1428309369,06/04/2015 10:36,52,35,52,7,94
status,post_user_55698954650,55698954650_10153310380729651,https://www.facebook.com/55698954650/posts/10153310380729651,�Est�is siguiendo la informaci�n que se publica en el facebook de la Fundaci�n S�ndrome de Moebius y en el apartado noticias de la Web? https://facebook.com/Fundacion.Moebius.Esp,,,,,2015-06-14T15:33:56+0000,1434296036,14/06/2015 17:33,6,0,6,0,6
link,post_user_55698954650,55698954650_10153310361904651,https://www.facebook.com/55698954650/posts/10153310361904651,Rafa Puede shared Fundaci�n S�ndrome de Moebius Espa�a s post to the group: SINDROME DE MOEBIUS ESPA�A.,https://scontent.xx.fbcdn.net/v/t1.0-1/p100x100/18237_825248070891800_1087162516042138040_n.jpg?oh=9f961322bd0c149bd9531291fad517aa&oe=58C12EF8,,https://www.facebook.com/Fundacion.Moebius.Esp/posts/825293944220546,facebook.com,2015-06-14T15:29:00+0000,1434295740,14/06/2015 17:29,10,0,10,0,10
